0	0.0
1	0.0006428445510204082
2	0.027760720408163277
3	0.03389312448979592
4	0.03445137755102042
5	0.03240442653061224
6	0.03032363265306122
7	0.03675208367346939
8	0.035618657142857155
9	0.026635748979591835
10	0.0257645306122449
11	0.06535020204081632
12	0.010150171224489794
13	0.019124616326530616
14	0.0838996387755102
15	0.00018608646938775508
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	1.6916938775510205e-05
25	0.0803809306122449
26	0.022685636734693877
27	0.008965982244897957
28	0.06392071632653061
29	0.026491961224489796
30	0.027024838775510197
31	0.03473897959183674
32	0.03735264489795918
33	0.030103722448979603
34	0.03292885102040816
35	0.03395232653061225
36	0.03385082653061226
37	0.028166732653061227
38	0.000718971081632653
39	0.0
40	0.0
