0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	123	0.0509792
12	120	0.0497359
13	11	0.00455912
14	129	0.053466
15	86	0.035644
16	66	0.0273547
17	63	0.0261113
18	92	0.0381308
19	78	0.0323283
20	69	0.0285981
21	84	0.0348151
22	78	0.0323283
23	80	0.0331572
24	78	0.0323283
25	82	0.0339862
26	66	0.0273547
27	61	0.0252824
28	144	0.059683
29	26	0.0107761
30	58	0.024039
31	182	0.0754327
32	1	0.000414465
33	0	0
34	0	0
35	0	0
