0	0.0
1	0.0
2	0.0
3	0.011779105000000003
4	0.033016318
5	0.032809088
6	0.033057764
7	0.033853538000000016
8	0.031946989999999995
9	0.03353024200000001
10	0.033397618000000004
11	0.032949998
12	0.032568688
13	0.03376234999999999
14	0.034251428
15	0.03196357400000001
16	0.030554383999999993
17	0.038089373999999995
18	0.03487312199999999
19	0.025738306
20	0.027454186
21	0.06358728599999999
22	0.006971308399999996
23	0.028117338000000002
24	0.07510942000000001
25	8.2893e-06
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.06800548400000003
36	0.03464931599999999
37	0.0063081645999999965
38	0.06117509200000001
39	0.029592830000000004
40	0.026509205999999997
41	0.033521970000000005
42	0.03746766799999999
43	0.031399898
44	0.031408186
45	0.03450011
46	0.033546836000000003
47	0.032494084000000006
48	0.03258526600000001
49	0.033745781999999995
50	0.033521962
51	0.032137648
52	0.03372090800000001
53	0.033762354
54	0.032096206
55	0.033331306000000005
56	0.0139426168
57	0.0
58	0.0
59	0.0
60	0.0
