1	237.44
2	237.815
3	237.565
4	235.315
5	236.815
6	237.44
7	237.065
8	236.815
9	237.44
10	234.065
11	236.19
12	235.94
13	235.19
14	234.44
15	236.315
16	234.815
17	234.315
18	234.565
19	239.315
20	236.19


Average freezing temperature: 236.25249999999997
Sigma: 1.3769872003762416
