1	0	2389	0.033005
1	10000	2389	0.033005
1	20000	2358	0.0325767
1	30000	2377	0.0328392
1	40000	2393	0.0330603
1	50000	2383	0.0329221
1	60000	2396	0.0331017
1	70000	2402	0.0331846
1	80000	2382	0.0329083
1	90000	2393	0.0330603
1	100000	2384	0.0329359
1	110000	2371	0.0327563
1	120000	2395	0.0330879
1	130000	2377	0.0328392
1	140000	2365	0.0326734
1	150000	2383	0.0329221
1	160000	2385	0.0329498
1	170000	2369	0.0327287
1	180000	2390	0.0330188
1	190000	2379	0.0328669
1	200000	2377	0.0328392
1	210000	2386	0.0329636
1	220000	2378	0.032853
1	230000	2398	0.0331294
1	240000	2373	0.032784
1	250000	2383	0.0329221
1	260000	2376	0.0328254
1	270000	2380	0.0328807
1	280000	2384	0.0329359
1	290000	2398	0.0331294
1	300000	2354	0.0325215
1	310000	2400	0.033157
1	320000	2375	0.0328116
1	330000	2400	0.033157
1	340000	2371	0.0327563
1	350000	2385	0.0329498
1	360000	2366	0.0326873
1	370000	2377	0.0328392
1	380000	2387	0.0329774
1	390000	2374	0.0327978
1	400000	2362	0.032632
1	410000	2390	0.0330188
1	420000	2371	0.0327563
1	430000	2399	0.0331432
1	440000	2382	0.0329083
1	450000	2394	0.0330741
1	460000	2371	0.0327563
1	470000	2378	0.032853
1	480000	2372	0.0327702
1	490000	2393	0.0330603
1	500000	2376	0.0328254
1	510000	2397	0.0331155
1	520000	2380	0.0328807
1	530000	2389	0.033005
1	540000	2363	0.0326458
1	550000	2385	0.0329498
1	560000	2378	0.032853
1	570000	2379	0.0328669
1	580000	2382	0.0329083
1	590000	2384	0.0329359
1	600000	2383	0.0329221
1	610000	2373	0.032784
1	620000	2375	0.0328116
1	630000	2370	0.0327425
1	640000	2383	0.0329221
1	650000	2363	0.0326458
1	660000	2378	0.032853
1	670000	2380	0.0328807
1	680000	2380	0.0328807
1	690000	2355	0.0325353
1	700000	2353	0.0325077
1	710000	2364	0.0326596
1	720000	2380	0.0328807
1	730000	2368	0.0327149
1	740000	2394	0.0330741
1	750000	2388	0.0329912
1	760000	2390	0.0330188
1	770000	2367	0.0327011
1	780000	2388	0.0329912
1	790000	2376	0.0328254
1	800000	2369	0.0327287
1	810000	2383	0.0329221
1	820000	2381	0.0328945
1	830000	2380	0.0328807
1	840000	2376	0.0328254
1	850000	2410	0.0332951
1	860000	2378	0.032853
1	870000	2379	0.0328669
