1	226.565
2	230.565
3	227.815
4	227.69
5	226.065
6	227.44
7	228.19
8	228.565
9	226.815
10	232.44
11	226.19
12	226.19
13	226.44
14	226.315
15	224.69
16	228.565
17	227.565
18	228.69
19	229.44
20	227.19


Average freezing temperature: 227.67124999999996
Sigma: 1.712214848522229
